review,sentiment
"Widziałem film „Hoot”, a potem natychmiast postanowiłem go skomentować.Prawda jest taka, że natura potrzebuje przed nami ochrony, ponieważ jesteśmy dominującym gatunkiem tej planety.Niektórzy ludzie myślą, że jeśli mają pieniądze, mogą robić wszystko, co chcą, co prawdopodobnie jest, ale jeśli myślą o przyszłości więcej, myślą o sobie, zrobiliby coś przydatnego!Ten film nie dotyczy tylko dzieci, ten film pokazuje nam, że dzieci są zwykle tymi, które bardziej troszczą się o to niż dorośli.Kiedy miałem dwanaście lat, zobaczyłem niektóre żellie i wiedziałem, że są chronione przez prawo i nawet nie odważyłem się dotknąć ich, nie obawiając się prawa, ale obawiając się, że mogę ich skrzywdzić.(Obecnie mam 15 lat) Co tak, aktorstwo było świetne, 3 głównych bohaterów jest dobrze zinterpretowanych i wszyscy musimy się od nich uczyć.Mam nadzieję, że wszyscy pomyślliście o tym, co widzieliście w tym filmie !!!i baw się dobrze!",positive
"Miałem pewne zastrzeżenia do tego filmu, pomyślałem, że będzie to zwykła lista taryfy --- film o formule o Boże Narodzenie.Będąc w trakcie fali upałów pod koniec czerwca, i tak postanowiliśmy spróbować, być może zobaczymy śnieg. <br /> <br /> Ten film okazał się jednym śmiechem po drugim.Ben Affleck był wiarygodny w swoim charakterze, ale prawdziwą gwiazdą tego jest James Gandofini.Dostarczył swoje linie z prawdziwym dowcipem o nim i stworzył świetnego „taty”. <br /> <br /> Jeśli chcesz mieć przyjemne kilka godzin, zdecydowanie sprawdź to.",positive
"Kiedy po raz pierwszy zobaczyłem ten film około 6 miesięcy temu, uważałem go za interesujące, ale niewiele więcej.Ale to mnie utknęło.To zainteresowanie rosło i wzrosło, i zastanawiałem się, czy moja początkowa nuda i reakcja miały więcej wspólnego z rzeczywistą jakością VHS, a nie z samym filmem.Kupiłem zestaw Box DVD Criterion i okazuje się, że miałem rację po raz drugi.Alexander Nevsky to świetny film.To porywa i jestem pewien, że udało mu się to w głównym celu: propaganda przeciwko Niemcom. <br /> <br /> To najczęstsza krytyka wobec tego filmu i wobec Eisensteina, że jest to jedynie propagandysta i nicw przeciwnym razie.To jest nieprawdziwe.Jest niesamowitym artystą filmowym, jednym z najważniejszych osób, które żył.Do tej pory świat jest wystarczająco daleko poza Josephem Stalinem, aby móc oglądać filmy Eisensteina jako sztukę.",positive
"Focus to kolejny świetny film z Williamem H. Macy.Po raz pierwszy odkryłem Macy w Fargo i widziałem kilka jego filmów, a on jeszcze mnie nie oszukał.Macy jest archetypowym „miłym facetem z czymś do ukrycia”.Skupiając się, gra rolę Lawrence'a Newmana, lojalnego i pracowitego sztywnego, który w domu zawiera swoją niepełnosprawną matkę.Scena jest ustawiona po II wojnie światowej, u szczytu McCarthyism.Newman jest szefem zasobów ludzkich dla firmy, która jest w zasadzie antysemitowym.Po tym, jak przypadkowo zatrudnia kobietę pochodzenia żydowskiego, jest proszony o zakup okularów, aby poprawić jego nieudany wzrok.Gertrude Hart, jego żona (grana przez wielką Laurę Dern).Gdy film się rozwija, Newman zacznie widzieć zupełnie inny świat, w którym bycie Żydem jest podobne do bycia zwierzęciem. <br /> <br /> Film niepokoi sposób, w jaki pokazuje, że bycie rasistą było coś dość normalnego.Wprowadzającą się przeważa, że w niektórych miejscach prawdopodobnie nadal jest.",positive
"W „Brave New Girl” Holly pochodzi z małego miasteczka w Teksasie, śpiewa „Żółtą różę Teksasu” na lokalnym konkursie i zostaje przyjęta do prestiżowej uczelni sztuki w Filadelfii.Stamtąd film staje się kolorową historią przyjaźni i lojalności.Uwielbiałem ten film.Było pełne świetnego śpiewu, aktorstwa i postaci, które poruszały go w bardzo ładnym tempie.Aktorstwo było oczywiście cudowne.Virginia Madsen i Lindsey Haun byli znakomici, a także Nick Roth, praca kamery była naprawdę dobrze wykonana i byłem bardzo zadowolony z końca (wydaje się, że kontynuację może być w tej sprawie).Uznanie dla dyrektora i wszystkich innych, którzy uczestniczyli w tej produkcji.Całkiem klejnot w archiwach filmowych.",positive
"Pomimo całkowicie wprowadzającej w błąd kampanii reklamowej, ten film okazuje się irytująco stereotypowym, słabo nawiedzonym domem z całkowicie nieprawdopodobnym zakończeniem.Wskazówka nr 1 dla wszystkich, biorąc pod uwagę widzenie tego indyka: Sam Raimi go nie wyreżyserował.Chociaż reklamy filmu odtwarzają jego zaangażowanie, prawdę mówiąc, jest jednym z czterech producentów.Szkoda, że ​​ktoś tak utalentowany, jak Raimi pozwolił na użycie jego imienia w połączeniu z tak biednym filmem.Nie sądzę, żeby kiedykolwiek wyreżyserował coś takiego;To zadanie zostało pozostawione braciom Pang. <br /> <br /> Scenariusz tego filmu wydaje się być brukowany z wielu innych filmów „horrorów”, więc znajdziesz absolutnie zerową oryginalną treść w „The Messengers.""To, co otrzymujemy, to scena tu i tam, która została wyrwana prosto z „Pulse”, para, która mogła pochodzić z „ptaków”, jednego lub dwóch z „innych”, itd. Prawie każda scena, prawie każda liniaDialog, to taki, który został podniesiony z dowolnej liczby innych filmów.Cała sprawa sprawia, że ​​tak przewidywalny film, że prawie każdy będzie w stanie dowiedzieć się „niespodzianki” na długo przed jego nadejściem.Kampania, koncentrowała się na pomyśle, że tylko dzieci mogą zobaczyć duchy, nie ma nic wspólnego z tym filmem.W rzeczywistości każdy może zobaczyć duchy.Nastoletnia córka i postacie matki z pewnością je widzą, nawet dość wcześnie w filmie.Jestem pewien, że ktokolwiek był odpowiedzialny za marketing, opracował tę kampanię, ponieważ film potrzebował unikalnego kąta, aby mieć odwołanie kasowe, który w przeciwnym razie jest całkowicie nieobecny.Teraz wiesz, więc nie daj się zwieść!Być może ten film brakuje przede wszystkim, co przypomina chemię między aktorami.Po prostu go nie ma.Wszystkie interakcje wydają się niezręcznie piszczone.W połączeniu z hackowaną historią i absurdalnymi dziurami fabularnymi (po prostu facet, który zamordował całą swoją rodzinę, wciąż czai się po małym miasteczku, w którym morderstwo się wydarzyło? Czy nikt nie pomyślał, że może go aresztować?), Wszystko to sumuje sięDo głęboko niezadowalającego filmu duchów, który udaje się zaskoczyć każdego w wieku powyżej dziesięciu lat tanimi strzałami: głośne odgłosy, wizualne błyski i wszystko, co nie ma arkuszy wyskakujących z szafy i krzycząc „Boo!”Tym razem, gdy tym razem dostajemy za naszą złotówkę, to kolejny słabo wykonany film o duchach próbujących ostrzec ludzi z dala od domu.Jeśli jest jakaś wiadomość, którą dostarczają „posłańcy”, to „nie trać czasu na ten film”.",negative
"Ten film jest do bani.Coś o fali upałów w jakimś kraju europejskim, całkowite śmieci.W tym filmie nic się nie dzieje.Może 30 sekund seksu, ale to wszystko.Jest bardzo irytująca laska, która zaczepia się z ludźmi i naprawdę mnie wkurza.Ten film jest całkowicie pochopny i nie powinieneś poddawać się oglądaniu go.Żałuję, że to bardzo nudne.Oceniłbym to zero, ale nie mogę.Żadne ciało przy zdrowych zmysłach nie powinno tego zobaczyć.Jestem pewien, że to całkowicie tego żałujesz.Jak mogliby wymyślić coś tak złego.Nawet tajemniczy ludzie byli lepsi.Tajemnicze ludzie.To jest do bani.Ten film nie był wart.Pełna strata czasu.Postacie w tym są bardzo trudne do zrozumienia i dobrze, bardzo, bardzo znudzony.",negative
"Nie mogłem się doczekać Guardian, ale kiedy wszedłem do teatru, tak naprawdę nie byłem w nastroju w tym konkretnym czasie.To trochę jak Olive Garden - podoba mi się, ale muszę być w dobrej myśleniu, aby bardzo go cieszyć. <br /> <br /> Nie jestem do końca pewien, co tłumiło mojego ducha.Zwiastuny wyglądały dobrze, ale motyw wody dał mi złe retrospekcje ostatniego filmu Kevina Costnera, który dotyczył tematu - WaterWorld.Poza tym, pomimo obietnicy, jaką pokazał Ashton Kutcher w efekcie motyla, nadal nie jestem na nim całkowicie sprzedawany.Coś o facecie mnie denerwuje.Prawdopodobnie ma związek z jego cechami SIMIAN. <br /> <br /> Miałem około dwóch minut, aby moje obawy ustąpiły i moje wahania się wymknęły.Film natychmiast wrzuca nas do napiętej misji ratunkowej, a ja byłem mocniejszy niż pomarańczowy winda Kenny'ego Rogersa.Moje obawy na krótko pogrążyły się w początkowym wyglądzie Kutchera, ponieważ podjęto zbyt wiele wysiłku, aby pomalować go jako absurdalnie fajnego i zbuntowanego.Okulary przeciwsłoneczne, twarda wykałaczka w ustach i zaspokojenie uśmieszku, który sprawiłby, że George Clooney był dumny?Tak, rozumiemy.Byłem całkowicie gotowy go nienawidzić. <br /> <br /> Ale potem musiał iść i zapewnić dość dobre wyniki i zmusić mnie do zmiękczenia moich dźgnięć.<br /> <br /> Cholera, małpa!Skuteczne miksowanie napiętych, ekscytujących scen ratowniczych, dramatów, humoru i solidnego aktorstwa, Guardian jest z łatwością filmem, o którym mówię, że większość odbiorców będzie się cieszyć.Możesz spory o jego stereotypach, przewidywalności i rzadkich momentach rozgotowanej sappiness, ale żadne z nich nie odbiera wartości rozrywkowej. <br /> <br /> Miałem złe wrażenie, że tempo spowolnie, gdy Costner zacząłSzkolenie młodych facetów, ale wręcz przeciwnie, sesje szkoleniowe mogą być najciekawszym aspektem filmu.Swimmerzy ratunkowe Coast Guard to bohaterowie, których historie nigdy tak naprawdę nie zostały przedstawione na dużym ekranie, więc czuję, jak wnętrza patrzy na to, przez co przechodzą i jak trudno jest sprawić, by było to bardzo pouczające i świetny sposób na przedstawienie publiczności do tego poniżej-Zakładana grupa. <br /> <br /> Czy masz to, czego potrzeba, aby być pływakiem ratunkowym?Pomyśl o tym -możesz iść na niebezpieczne misje w zimnej, ciemnej, szorstkiej wodzie, a potem musisz walczyć z dezorientacją, wyczerpaniem, hipotermią i brakiem tlenu, jednocześnie próbując pomóc utkwionymi, spanikowanymi ludźmi, którzy są od ciebie zależne od ciebieza ich przetrwanie.A jeśli wszystko to nie jest wystarczająco złe, czasami nie możesz uratować wszystkich, więc musisz podjąć trudną decyzję o tym, kto żyje i kto umiera. <br /> <br /> Człowieku, kto chce całej tej odpowiedzialności?Nie ja!Nie miałem pojęcia, jak to było naprawdę dla tych facetów i kto by pomyślał, że będę miał film Ashton Kutcher/Kevin Costner, aby podziękować za edukację??> GIST <br /> <br /> Movinorzy, którzy chcą spojrzeć na wewnętrzną, jak to jest wyruszyć w odważną misję ratunkową na środku oceanu, może chcieć dać Guardianowi szansę.Widziałem to za darmo, ale gdybym zapłacił, poczułbym, że dostałem wartość pieniędzy.",positive
"Wchodząc do siedmiu funtów, nie byłem wyraźnie pewien, co myśleć, ponieważ podgląd pozostawiono dużo otwartych, aby zrozumieć, o czym naprawdę był ten film.Tak więc w ciągu pierwszych 20 minut jesteś całkowicie zagubiony w fabule, nie masz pojęcia, co się dzieje i myślisz, że Tim, który twierdzi, że jest Ben, jest tylko dużym dupkiem.Wszystko to dobiega końca, gdy „zwrot”, że tak powiem, zostaje rozwiązywany w ostatniej minucie filmu.Zasadniczo Tim (Will Smith) był zaniepokojony i nawiedzony wielkim wypadkiem, który dokonał końca siedmiu ludzi.Postanawia rozstrzygnąć siedem nowych ludzi, którzy potrzebują pomocy, których on z kolei daje swoje życie. <br /> <br /> Aktorstwo tego filmu jest świetne, ponieważ czuję Will Smith bez względu na wszystkoCzęść wydaje się wrażenie.Rosario Dawson, dla mnie jest to jeden z jej lepszych filmów, oprócz Eagle Eye, do którego myślę, że jest tam.Była w jakimś złym dobrym, ale dostarcza w tym filmie.Inni aktorzy, tacy jak Woody Harrelson, mają bardzo małe role i nie jest wystarczająco dużą rolą, aby uchwycić postać.Chociaż casting filmu był nadal dobry. <br /> <br /> Ten film zdecydowanie nie był tym, czego się spodziewałem, a na pewno o wiele wolniejsze tempo, w którym miałem nadzieję.Film był jednak nadal całkiem niezły.Nic nie ujawnia się do ostatnich 5 minut filmu i wszystko się na miejscu.Do tego czasu wydaje się, że to po prostu bezcelowa historia miłosna.Ostateczna myśl siedem funtów = siedem gwiazd.",positive
"Widziałem cień brata na festiwalu filmowym Tribeca i bardzo mi się podobało!Judd Hirsch i Scott Cohen są świetni jak ojciec i syn.Film podąża za Scottem Cohenem z Parole na Alasce z powrotem do jego rodziny na Brooklynie.Pojawia się tam, ponieważ jego brat umarł i wyrusza w podróż, aby powoli naprawić swoje wyobcowane relacje z żoną i dzieckiem brata i ojcem, który nigdy nie wybaczył mu, że jest czarną owcą rodziny.Historia przenosi nas głęboko w serca i umysły tej rodziny i pozwala głębiej zrozumieć złożoność ich życia.Ponadto obrazy zajmujące się obróbką drewna i tło Brooklyńskie nadają ton temu bogatemu i odkrywczej portretowi rodzinnemu.",positive
"„Mararía” naprawdę mnie rozczarowała.Nie mogę uznać tego za złego filmu, ale rozwój wydawał się zbyt pośpieszny i niewiarygodny, aby wywołać wszelkie emocje.Dr Fermín wykazuje niespotykane, dziwne zachowanie z pasji, której tak naprawdę nie można zrozumieć, skąd się narodziło.Mam na myśli, ile razy kiedykolwiek rozmawiał z Mararía?Może raz?Ponadto Mararía nigdy nie wydawała się prawdziwą postacią, zamiast tego bardziej jak stereotyp filmowy, który musiał być w filmie (... bo potrzebny był inny tytuł?).Niektóre z najlepszych aktorskich pochodziły z roli, która nie była tak naprawdę ważna dla historii, Marcial, sub-inteligentnego, ale skromnego pijaka.Oczywiście sceneria, ciekawostki kulturowe na Wyspach Kanaryjskich i inne momenty „WOW” były interesujące, ale film nie był w dokumencie (na wypadek, gdyby to był jego prawdziwy zamiar), a co najważniejsze, jako solidny dramat.",negative
"Serum opowiada o szalonym lekarzu, który znajduje serum, które ma wyleczyć wszystkie choroby poprzez moc umysłu.Zamiast tego tworzy jakiś potwór, który musi jeść ludzkie ciało i mózgi.Mad Doc tworzy niektóre zombie z zwłok i ma pewne problemy.Istnieje bardzo długa przewaga w całej akcji, w której wiele scen zapoznajesz się z postaciami.Siostrzeniec szalonego lekarza wchodzi w wypadek samochodowy, a szalony doktor próbuje użyć swojego nowego serum na chłopcu.Wyniki nie są dobre.Jest to film klasy C z OK Acting, ale niektóre kłopoty reżyserujące i niektóre błędy ciągłości.W tym nie ma wiele akcji zombie, a efekty, choć odpowiednie, nie są niczym specjalnym.Możesz szybko naprzód przez powolne części i czerpać przyjemność ze scen akcji.Uważaj na nagość i zły język.",negative
"dowcipny.śmieszny.inteligentny.Wspaniały.Pewnej nocy lata temu przewracałem kanały.Natknął się na to i zaczął się pożar.Zachęłem późno każdej nocy i nagrywałem go dla wszystkich, których znam.kilka.Jak 3 osoby z prawie 100 osób, które oglądałem, nie sądziło, że było tak niesamowite jak ja.Inni śmiali się głośno tak mocno, że płakali i dziękuli mi w tym samym czasie.Proszę, zrób sobie przysługę.Run Nie chodź.Obejrzyj to i ciesz się.Inteligencja i humor.To sytuacja korzystna.Żałuję, że nie mogłem z nim spędzić popołudniowej herbaty i spotkać się z naprawdę rzadkim komikiem, którego my jako społeczeństwo potrzebujemy więcej ... Sanechaos.",positive
"To wyjątkowy film, ponieważ daje nam naszą jedyną szansę na zobaczenie młodego Noela tchórza w całej jego ironicznej chwale.Ponieważ wydaje się tak powściągliwy i oderwany, jest idealny do roli niekochanego CAD, który faktycznie używa wszystkich otaczających go.Jednak w śmiertelnym poważnym (bez zamierzonej kalambury) ostatniego aktu, kiedy tchórz musi zrobić jak latający Holendr, jest o wiele mniej wygodny. <br /> <br /> Ale jego droga z epigramem jest równorzędna, a Hecht i MacArthur daliNie, kilka klejnotów (MacArthur, naprawdę - był dowcipem pary). <br /> <br /> Film jest doskonale zapalony przez Wielkiego Lee Garmesa, ale ma niewielki ruch aparatu oprócz sekwencji burzowej.Hecht i MacArthutr troszczyli się o jedną rzecz - zdobywanie dialogu na ekranie.)Felietonista i bliski przyjaciel MacArthura i Coward, który pojawia się jako jeden z dziwnych autorów zawsze czekał w recepcji wydawcy Coward. <br /> <br /> Ciekawe, że Woolcott zgodzi się na zrobienie filmu, który wyraźnie uchyla się odLegendarny okrągły stół Algonquin, którego był założycielem, i MacArthur coś w rodzaju członka pomocniczego. <br /> <br /> Scoundrel faktycznie wygrał Oscara za najlepszą historięWszelkie błyskotliwość w fabule.To tchórz, Woolcott i dialog, który pamiętasz ...",positive
